links,titles,News,combined,Year,day,date,time_of_accident,publish_time,time_desc,Number_of_deaths,Number_of_injuries,Location,Accident_type,Vehicle type,multiple,Injurybool,Remarks
https://www.observerbd.com/news.php?id=262746,"1 killed, 2 injured in city bike accident","A motorbike rider was killed and two others were injured as their bike fell on the Postogola bridge in the city on Friday night.The deceased was identified as Shakil, 21, and the injured are his friends Akkas, 24, and Jakir, 22. All are residents of Juktibadi goli in city's Dholaipar area.Police said the accident occurred when the motorbike fell on the bridge road as its rider lost control over the bike at around 9pm last night, leaving three bike riders critically injured.The injured were sent to Dhaka Medical College and Hospital (DMCH) where Shakil succumbed to his injuries, said Inspector Bachchu Miah, in-charge of the DMCH police camp.     -Agencies","1 killed, 2 injured in city bike accident: A motorbike rider was killed and two others were injured as their bike fell on the Postogola bridge in the city on Friday night.The deceased was identified as Shakil, 21, and the injured are his friends Akkas, 24, and Jakir, 22. All are residents of Juktibadi goli in city's Dholaipar area.Police said the accident occurred when the motorbike fell on the bridge road as its rider lost control over the bike at around 9pm last night, leaving three bike riders critically injured.The injured were sent to Dhaka Medical College and Hospital (DMCH) where Shakil succumbed to his injuries, said Inspector Bachchu Miah, in-charge of the DMCH police camp.     -Agencies",2020,Sunday,28-Jun,9:00 PM,12:00 AM,"Sunday, 28 June, 2020 at 12:00 AM",,,"Postogola,Dhaka",Lost control,Motorcycle,0,1,
https://www.observerbd.com/news.php?id=262376,"One dies, two injured in Natore road accident","One dies, two injured in Natore road accidentA man was killed a paddy-laden truck hit his motorcycle on the Natore-Pabna highway in Baraigram upazila of Natore on Thursday.The deceased was identified as Rakibul Islam, 17, son of Jahidul Islam, a resident of Gurudaspur upazila.Jhalmalia Highway Outpost in-charge Rejwan Ahmed said a truck hit the motorcycle in the afternoon, leaving Rakibul dead on the spot and two others injured.AH/GY","One dies, two injured in Natore road accident: A man was killed a paddy-laden truck hit his motorcycle on the Natore-Pabna highway in Baraigram upazila of Natore on Thursday.The deceased was identified as Rakibul Islam, 17, son of Jahidul Islam, a resident of Gurudaspur upazila.Jhalmalia Highway Outpost in-charge Rejwan Ahmed said a truck hit the motorcycle in the afternoon, leaving Rakibul dead on the spot and two others injured.AH/GY",2020,Thursday,25-Jun,,8:30 PM,"Thursday, 25 June, 2020 at 8:30 PM",,,"Baraigram,Natore",Ran over,"Truck, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=262184,"Three killed, 4 injured in Thakurgaon road accident","Three killed, 4 injured in Thakurgaon road accidentThree people were killed and four others injured as a three-wheeler collided head-on with a truck at Baliadangi upazila in Thakurgaon district on Tuesday night.The deceased were identified Sadekul Islam, of Suparipara village; three-wheeler driver Shahidul Islam, and Rafiqul Islam, of Balapur village in the upazila.Police and local sources said the accident took place in Kadshuka Sonadanga area at night, leaving three dead on the spot and four others injured.Locals and a fire fighting unit rushed the injured to Baliadangi Upazila Health Complex.Baliadangi Police Station OC Hasibul Alam said an unnatural death case was filed with the police station on Wednesday afternoon and the vehicles were also seized.AA/ALM","Three killed, 4 injured in Thakurgaon road accident: Three people were killed and four others injured as a three-wheeler collided head-on with a truck at Baliadangi upazila in Thakurgaon district on Tuesday night.The deceased were identified Sadekul Islam, of Suparipara village; three-wheeler driver Shahidul Islam, and Rafiqul Islam, of Balapur village in the upazila.Police and local sources said the accident took place in Kadshuka Sonadanga area at night, leaving three dead on the spot and four others injured.Locals and a fire fighting unit rushed the injured to Baliadangi Upazila Health Complex.Baliadangi Police Station OC Hasibul Alam said an unnatural death case was filed with the police station on Wednesday afternoon and the vehicles were also seized.AA/ALM",2020,Wednesday,24-Jun,,5:47 PM,"Wednesday, 24 June, 2020 at 5:47 PM",,,"Baliadangi,Thakurgaon",Collision,"Three Wheeler, Truck ",0,1,
https://www.observerbd.com/news.php?id=262153,Woman killed in Naogaon road accident,"A woman was killed his son injured when a tractor rammed into a motorcycle in Manda upazila of Naogaon on Wednesday morning. Deceased Anjuara Begum, 40, was the wife of Nasir Uddin, a resident of Shreerumpur Chakdarpara village.Local people said a brick-laden tructor smashed a motorbike carrying the duo on the Sotihat-Gabindapur road around 10am, leaving the woman dead on the scene and her son injured.Manda Police Station OC Mojaffar Hossain confirmed the matter.  SA/TF","Woman killed in Naogaon road accident: A woman was killed his son injured when a tractor rammed into a motorcycle in Manda upazila of Naogaon on Wednesday morning. Deceased Anjuara Begum, 40, was the wife of Nasir Uddin, a resident of Shreerumpur Chakdarpara village.Local people said a brick-laden tructor smashed a motorbike carrying the duo on the Sotihat-Gabindapur road around 10am, leaving the woman dead on the scene and her son injured.Manda Police Station OC Mojaffar Hossain confirmed the matter.  SA/TF",2020,Wednesday,24-Jun,10:00 AM,12:33 PM,"Wednesday, 24 June, 2020 at 12:33 PM",,,"Manda,Naogaon",Ran over,"Tractor, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=261502,2 killed in Jashore road accident,"Two people were killed and another was injured in a road accident in Noapara of Jashore district town on Saturday morning. The deceased were identified as Md Mizanur Rahman Bishwas, 60, of Fultala upazila and Md Monirul Islam, 40, of Abhaynagar upazila. The accident took place when a truck smashed an easybike on the Jashore- Khulna road near Noapara Peerbari, said Noapara highway OC Md Sahabuddin Ahmed Chowdhury.TF","2 killed in Jashore road accident: Two people were killed and another was injured in a road accident in Noapara of Jashore district town on Saturday morning. The deceased were identified as Md Mizanur Rahman Bishwas, 60, of Fultala upazila and Md Monirul Islam, 40, of Abhaynagar upazila. The accident took place when a truck smashed an easybike on the Jashore- Khulna road near Noapara Peerbari, said Noapara highway OC Md Sahabuddin Ahmed Chowdhury.TF",2020,Saturday,20-Jun,,1:40 PM,"Saturday, 20 June, 2020 at 1:40 PM",,,"Noapara,Jashore",Collision,"Truck, Easybike",0,1,
https://www.observerbd.com/news.php?id=261180,2 motorcyclists killed in Dinajpur accident,"2 motorcyclists killed in Dinajpur accident Two motorcyclists were killed as a motorcycle hit a tractor in Birganj upazila of Dinajpur on Wednesday night.The deceased were identified as Md Abul Hossain, 42, and Md Jahangir Alam, 36. They both are residents of Telipara area under Nijpara union in the upazila. Locals said the motorcycle on which Jahangir and Abul were riding hit the tractor in Prembazar area at about 8:30 pm, leaving the duo critically injured.Later, the injured were rushed to Birganj Upazila Health Complex where the on-duty doctor declared them dead.Birganj Police Station officer-in-charge Md Abdul Matin confirmed the matter.TH/MUS","2 motorcyclists killed in Dinajpur accident:  Two motorcyclists were killed as a motorcycle hit a tractor in Birganj upazila of Dinajpur on Wednesday night.The deceased were identified as Md Abul Hossain, 42, and Md Jahangir Alam, 36. They both are residents of Telipara area under Nijpara union in the upazila. Locals said the motorcycle on which Jahangir and Abul were riding hit the tractor in Prembazar area at about 8:30 pm, leaving the duo critically injured.Later, the injured were rushed to Birganj Upazila Health Complex where the on-duty doctor declared them dead.Birganj Police Station officer-in-charge Md Abdul Matin confirmed the matter.TH/MUS",2020,Thursday,18-Jun,8:30 PM,11:57 AM,"Thursday, 18 June, 2020 at 11:57 AM",,,"Birganj,Dinajpur",Collision,"Tractor, Motorcycle",0,1,
https://www.observerbd.com/news.php?id=260744,Couple killed in road accident at Baraigram,"Minor Umme Habiba crying after losing her parents.BARAIGRAM, NATORE, June 15: A couple was killed and and their minor child injured in a road accident in Bonpara Notun Bazar area on Natore-Pabna Highway in Baraigram Upazila of the district on Monday. The deceased were identified as Abdul Wahab Sheikh, 30, son of Md Khatib Sheikh of Chak Nur Village in Raiganj of Sirajganj, and his wife Swarna Khatun, 25. Abdul Wahab was imam of Gunaihati Jame Mosque in Bonpara Municipality. Officer-in-Charge of Bonpara Highway Police Station Khandaker Shafiqul Islam said a Pabna-bound truck hit a van after losing control over its steering; the vehicle fell into a large pothole on the road at around 1pm, leaving the duo dead on the spot and their four-year-old daughter Umme Habiba injured. However, the truck was seized, but its driver and helper managed to flee. Being informed, Upazila Nirbahi Officer Anwar Parvez and Municipal Mayor Professor KM Zakir Hossain visited the spot.","Couple killed in road accident at Baraigram: Minor Umme Habiba crying after losing her parents.BARAIGRAM, NATORE, June 15: A couple was killed and and their minor child injured in a road accident in Bonpara Notun Bazar area on Natore-Pabna Highway in Baraigram Upazila of the district on Monday. The deceased were identified as Abdul Wahab Sheikh, 30, son of Md Khatib Sheikh of Chak Nur Village in Raiganj of Sirajganj, and his wife Swarna Khatun, 25. Abdul Wahab was imam of Gunaihati Jame Mosque in Bonpara Municipality. Officer-in-Charge of Bonpara Highway Police Station Khandaker Shafiqul Islam said a Pabna-bound truck hit a van after losing control over its steering; the vehicle fell into a large pothole on the road at around 1pm, leaving the duo dead on the spot and their four-year-old daughter Umme Habiba injured. However, the truck was seized, but its driver and helper managed to flee. Being informed, Upazila Nirbahi Officer Anwar Parvez and Municipal Mayor Professor KM Zakir Hossain visited the spot.",2020,Tuesday,16-Jun,1:00 PM,12:00 AM,"Tuesday, 16 June, 2020 at 12:00 AM",,,"Baraigram,Natore",Ran over,"Truck, Van",0,1,
https://www.observerbd.com/news.php?id=260675,Couple killed in Natore road accident,"Couple killed in Natore road accidentA couple was killed and their four-year old daughter injured in a road accident in Boraigram upazila of Natore on Monday afternoon.The deceased were identified as Abdul Wahab Sheikh, 30, and his wife Swarna Khatun, 25, hailed from Chak Nur village under Raiganj Police Station in Sirajganj.Abdul Wahab was an Imam at a mosque in Banpara municipality in Natore.Four-year old Umme Habiba.Banpara Highway Police Station OC Khandakar Shafiqul Islam said a rice bran-laden truck overturned at Banpara Bazar area around 1pm and fell on a battery-run auto-van on which the victims were traveling. The couple died on the spot and their daughter Umme Habiba injured.Police seized the truck but its driver and assistant fled the scene.Accidents often took place in the area due to lack of renovation of the dilapidated road, reports our local correspondent.OH/ALM/LY","Couple killed in Natore road accident: A couple was killed and their four-year old daughter injured in a road accident in Boraigram upazila of Natore on Monday afternoon.The deceased were identified as Abdul Wahab Sheikh, 30, and his wife Swarna Khatun, 25, hailed from Chak Nur village under Raiganj Police Station in Sirajganj.Abdul Wahab was an Imam at a mosque in Banpara municipality in Natore.Four-year old Umme Habiba.Banpara Highway Police Station OC Khandakar Shafiqul Islam said a rice bran-laden truck overturned at Banpara Bazar area around 1pm and fell on a battery-run auto-van on which the victims were traveling. The couple died on the spot and their daughter Umme Habiba injured.Police seized the truck but its driver and assistant fled the scene.Accidents often took place in the area due to lack of renovation of the dilapidated road, reports our local correspondent.OH/ALM/LY",2020,Monday,15-Jun,1:00 PM,6:35 PM,"Monday, 15 June, 2020 at 6:35 PM",,,,Overturned,Truck,0,1,
https://www.observerbd.com/news.php?id=260413,Two BGB men killed in road accident,"RAJSHAHI, June 13: Two members of Border Guard Bangladesh (BGB) were killed and 10 others injured as their vehicle collided head-on with a truck in Sarangpur area on Rajshahi-Chapainawabgonj highway under Godagari upazila in the district this morning, Officer-in-Charge (OC) of Godagari Police Station Khairul Islam said.The deceased BGB men were identified as Nyack Abu Sayeed, 35, and Lance Nyack Abdul Bari, 40, said the Officer-in-Charge, quoting a preliminary report of the accident. The injured persons were admitted to Rajshahi Medical College Hospital (RMCH) for treatment, said Dr Saiful Islam, Deputy Director of the hospital.OC Khairul Islam said some 21 BGB men from 53 Battalion in Chapainawabgonj and 59 Battalion in Rohanpur were being taken to Rajshahi Sector Headquarters for training on boarding a van that falls prey to the fatal accident at about 7.40am. Abdul Bari was killed on the spot while Abu Sayeed succumbed to his injuries at the RMCH.","Two BGB men killed in road accident: RAJSHAHI, June 13: Two members of Border Guard Bangladesh (BGB) were killed and 10 others injured as their vehicle collided head-on with a truck in Sarangpur area on Rajshahi-Chapainawabgonj highway under Godagari upazila in the district this morning, Officer-in-Charge (OC) of Godagari Police Station Khairul Islam said.The deceased BGB men were identified as Nyack Abu Sayeed, 35, and Lance Nyack Abdul Bari, 40, said the Officer-in-Charge, quoting a preliminary report of the accident. The injured persons were admitted to Rajshahi Medical College Hospital (RMCH) for treatment, said Dr Saiful Islam, Deputy Director of the hospital.OC Khairul Islam said some 21 BGB men from 53 Battalion in Chapainawabgonj and 59 Battalion in Rohanpur were being taken to Rajshahi Sector Headquarters for training on boarding a van that falls prey to the fatal accident at about 7.40am. Abdul Bari was killed on the spot while Abu Sayeed succumbed to his injuries at the RMCH.",2020,Sunday,14-Jun,7.40am,12:00 AM,"Sunday, 14 June, 2020 at 12:00 AM",,,"Sarangpur,Godagari,Rajshahi",Collision,"Unknown vehicle, Truck",0,1,
https://www.observerbd.com/news.php?id=259826,5 killed in road accidents,"Five persons including a child were killed and two others injured in separate road accidents in four districts- Barguna, Bhola, Kishoreganj and Kurigram, in two days.  BARGUNA: A child was killed in a road accident in Taltali Upazila of the district on Tuesday.Deceased Hasan was the son of Sumon Mollah in Chhotobhaijora area.Eyewitnesses said a batery-run auto-rickshaw ran over Hasan while crossing the road at around 9am, leaving him critically injured.The boy was taken to Taltali Upazila Health Complex, where the on-duty doctor declared him dead.BHOLA: Two motorcyclists were killed and two others injured in a road accident in Alam Bazar area under Kalma Union in Lalmohan Upazila of the district on Monday.The deceased were identified as Rubel Majumder, 23, son of Babul Chandra Majumder of Kalma Union, and Md Zakir, 30, son of Bashir Alam of Dularhat Nilkamal area. The injured are Raquib and Khokon Kabiraj. They were admitted to 250-bed Bhola General Hospital. Officer-in-Charge (OC) of Lalmohan Police Station (PS) Khairul Kabir said two motorcycles collided head-on in Alam Bazar area in the evening, leaving four persons seriously injured. Later, they were rushed to Lalmohan Upazila Health Complex, where the on-duty doctor declared Rubel dead.Zakir was referred to Barishal as his condition was deteriorating, but died on the way.  KISHOREGANJ: A motor biker was killed in a road accident at Kishoreganj Sadar Upazila on Monday.  Witnesses said the accident took place at Nilgong area in the Kishoreganj-Tarail Road of Kishoreganj Sadar Upazila.He was identified as Zahadul Islam,40, of Targhat Bazar area under Nandail Upazila in Mymensingh District.Zahadul was going to Hazi Momtaz Uddin School & College from his house with his bike. A speedy auto-rickshaw hit his bike, and he died on the spot.Kishoreganj Model PS OC Md. Abu Bakar Siddique confirmed it. The body has been sent to the morgue of Kishoreganj 250-Bed General Hospital for an autopsy. The auto-driver was arrested. KURIGRAM: A biker died following an accident with a loaded truck at Kathalbari in the Kurigram-Rangpur Higway on Monday in the morning. He was identified as Amir Hossain, 40, and son of Jobed Ali of Borloi Village at Fulbari Upazila. According to the police sources, while crossing the highway, a Kurigram-bound loaded truck running speedily hit his bike from back, Amir died on the spot. The truck-driver managed to flee.Police seized the truck and brought it to their custody. Kurigram Sadar PS Sub-Inspector Nayan Kumar (Operation) confirmed the matter.","BARGUNA: A child was killed in a road accident in Taltali Upazila of the district on Tuesday.Deceased Hasan was the son of Sumon Mollah in Chhotobhaijora area.Eyewitnesses said a batery-run auto-rickshaw ran over Hasan while crossing the road at around 9am, leaving him critically injured.The boy was taken to Taltali Upazila Health Complex, where the on-duty doctor declared him dead.",2020,Thursday,11-Jun,9:00 AM,12:00 AM,"Thursday, 11 June, 2020 at 12:00 AM",,,"Taltali,Barguna",Ran over,Battery Run Auto Rickshaw,1,1,
https://www.observerbd.com/news.php?id=259826,5 killed in road accidents,"Five persons including a child were killed and two others injured in separate road accidents in four districts- Barguna, Bhola, Kishoreganj and Kurigram, in two days.  BARGUNA: A child was killed in a road accident in Taltali Upazila of the district on Tuesday.Deceased Hasan was the son of Sumon Mollah in Chhotobhaijora area.Eyewitnesses said a batery-run auto-rickshaw ran over Hasan while crossing the road at around 9am, leaving him critically injured.The boy was taken to Taltali Upazila Health Complex, where the on-duty doctor declared him dead.BHOLA: Two motorcyclists were killed and two others injured in a road accident in Alam Bazar area under Kalma Union in Lalmohan Upazila of the district on Monday.The deceased were identified as Rubel Majumder, 23, son of Babul Chandra Majumder of Kalma Union, and Md Zakir, 30, son of Bashir Alam of Dularhat Nilkamal area. The injured are Raquib and Khokon Kabiraj. They were admitted to 250-bed Bhola General Hospital. Officer-in-Charge (OC) of Lalmohan Police Station (PS) Khairul Kabir said two motorcycles collided head-on in Alam Bazar area in the evening, leaving four persons seriously injured. Later, they were rushed to Lalmohan Upazila Health Complex, where the on-duty doctor declared Rubel dead.Zakir was referred to Barishal as his condition was deteriorating, but died on the way.  KISHOREGANJ: A motor biker was killed in a road accident at Kishoreganj Sadar Upazila on Monday.  Witnesses said the accident took place at Nilgong area in the Kishoreganj-Tarail Road of Kishoreganj Sadar Upazila.He was identified as Zahadul Islam,40, of Targhat Bazar area under Nandail Upazila in Mymensingh District.Zahadul was going to Hazi Momtaz Uddin School & College from his house with his bike. A speedy auto-rickshaw hit his bike, and he died on the spot.Kishoreganj Model PS OC Md. Abu Bakar Siddique confirmed it. The body has been sent to the morgue of Kishoreganj 250-Bed General Hospital for an autopsy. The auto-driver was arrested. KURIGRAM: A biker died following an accident with a loaded truck at Kathalbari in the Kurigram-Rangpur Higway on Monday in the morning. He was identified as Amir Hossain, 40, and son of Jobed Ali of Borloi Village at Fulbari Upazila. According to the police sources, while crossing the highway, a Kurigram-bound loaded truck running speedily hit his bike from back, Amir died on the spot. The truck-driver managed to flee.Police seized the truck and brought it to their custody. Kurigram Sadar PS Sub-Inspector Nayan Kumar (Operation) confirmed the matter.","Two motorcyclists were killed and two others injured in a road accident in Alam Bazar area under Kalma Union in Lalmohan Upazila of the district on Monday.The deceased were identified as Rubel Majumder, 23, son of Babul Chandra Majumder of Kalma Union, and Md Zakir, 30, son of Bashir Alam of Dularhat Nilkamal area. The injured are Raquib and Khokon Kabiraj. They were admitted to 250-bed Bhola General Hospital. Officer-in-Charge (OC) of Lalmohan Police Station (PS) Khairul Kabir said two motorcycles collided head-on in Alam Bazar area in the evening, leaving four persons seriously injured. Later, they were rushed to Lalmohan Upazila Health Complex, where the on-duty doctor declared Rubel dead.Zakir was referred to Barishal as his condition was deteriorating, but died on the way.",2020,Thursday,11-Jun,9:00 AM,12:00 AM,"Thursday, 11 June, 2020 at 12:00 AM",,,"Lalmohan,Bhola",Collision,"Motorcycle, Motorcycle",1,1,
https://www.observerbd.com/news.php?id=259826,5 killed in road accidents,"Five persons including a child were killed and two others injured in separate road accidents in four districts- Barguna, Bhola, Kishoreganj and Kurigram, in two days.  BARGUNA: A child was killed in a road accident in Taltali Upazila of the district on Tuesday.Deceased Hasan was the son of Sumon Mollah in Chhotobhaijora area.Eyewitnesses said a batery-run auto-rickshaw ran over Hasan while crossing the road at around 9am, leaving him critically injured.The boy was taken to Taltali Upazila Health Complex, where the on-duty doctor declared him dead.BHOLA: Two motorcyclists were killed and two others injured in a road accident in Alam Bazar area under Kalma Union in Lalmohan Upazila of the district on Monday.The deceased were identified as Rubel Majumder, 23, son of Babul Chandra Majumder of Kalma Union, and Md Zakir, 30, son of Bashir Alam of Dularhat Nilkamal area. The injured are Raquib and Khokon Kabiraj. They were admitted to 250-bed Bhola General Hospital. Officer-in-Charge (OC) of Lalmohan Police Station (PS) Khairul Kabir said two motorcycles collided head-on in Alam Bazar area in the evening, leaving four persons seriously injured. Later, they were rushed to Lalmohan Upazila Health Complex, where the on-duty doctor declared Rubel dead.Zakir was referred to Barishal as his condition was deteriorating, but died on the way.  KISHOREGANJ: A motor biker was killed in a road accident at Kishoreganj Sadar Upazila on Monday.  Witnesses said the accident took place at Nilgong area in the Kishoreganj-Tarail Road of Kishoreganj Sadar Upazila.He was identified as Zahadul Islam,40, of Targhat Bazar area under Nandail Upazila in Mymensingh District.Zahadul was going to Hazi Momtaz Uddin School & College from his house with his bike. A speedy auto-rickshaw hit his bike, and he died on the spot.Kishoreganj Model PS OC Md. Abu Bakar Siddique confirmed it. The body has been sent to the morgue of Kishoreganj 250-Bed General Hospital for an autopsy. The auto-driver was arrested. KURIGRAM: A biker died following an accident with a loaded truck at Kathalbari in the Kurigram-Rangpur Higway on Monday in the morning. He was identified as Amir Hossain, 40, and son of Jobed Ali of Borloi Village at Fulbari Upazila. According to the police sources, while crossing the highway, a Kurigram-bound loaded truck running speedily hit his bike from back, Amir died on the spot. The truck-driver managed to flee.Police seized the truck and brought it to their custody. Kurigram Sadar PS Sub-Inspector Nayan Kumar (Operation) confirmed the matter.","A motor biker was killed in a road accident at Kishoreganj Sadar Upazila on Monday.  Witnesses said the accident took place at Nilgong area in the Kishoreganj-Tarail Road of Kishoreganj Sadar Upazila.He was identified as Zahadul Islam,40, of Targhat Bazar area under Nandail Upazila in Mymensingh District.Zahadul was going to Hazi Momtaz Uddin School & College from his house with his bike. A speedy auto-rickshaw hit his bike, and he died on the spot.",2020,Thursday,11-Jun,9:00 AM,12:00 AM,"Thursday, 11 June, 2020 at 12:00 AM",,,"Kishoreganj,Sadar",Ran over,"Auto Rickshaw, Motorcycle",1,1,
https://www.observerbd.com/news.php?id=259826,5 killed in road accidents,"Five persons including a child were killed and two others injured in separate road accidents in four districts- Barguna, Bhola, Kishoreganj and Kurigram, in two days.  BARGUNA: A child was killed in a road accident in Taltali Upazila of the district on Tuesday.Deceased Hasan was the son of Sumon Mollah in Chhotobhaijora area.Eyewitnesses said a batery-run auto-rickshaw ran over Hasan while crossing the road at around 9am, leaving him critically injured.The boy was taken to Taltali Upazila Health Complex, where the on-duty doctor declared him dead.BHOLA: Two motorcyclists were killed and two others injured in a road accident in Alam Bazar area under Kalma Union in Lalmohan Upazila of the district on Monday.The deceased were identified as Rubel Majumder, 23, son of Babul Chandra Majumder of Kalma Union, and Md Zakir, 30, son of Bashir Alam of Dularhat Nilkamal area. The injured are Raquib and Khokon Kabiraj. They were admitted to 250-bed Bhola General Hospital. Officer-in-Charge (OC) of Lalmohan Police Station (PS) Khairul Kabir said two motorcycles collided head-on in Alam Bazar area in the evening, leaving four persons seriously injured. Later, they were rushed to Lalmohan Upazila Health Complex, where the on-duty doctor declared Rubel dead.Zakir was referred to Barishal as his condition was deteriorating, but died on the way.  KISHOREGANJ: A motor biker was killed in a road accident at Kishoreganj Sadar Upazila on Monday.  Witnesses said the accident took place at Nilgong area in the Kishoreganj-Tarail Road of Kishoreganj Sadar Upazila.He was identified as Zahadul Islam,40, of Targhat Bazar area under Nandail Upazila in Mymensingh District.Zahadul was going to Hazi Momtaz Uddin School & College from his house with his bike. A speedy auto-rickshaw hit his bike, and he died on the spot.Kishoreganj Model PS OC Md. Abu Bakar Siddique confirmed it. The body has been sent to the morgue of Kishoreganj 250-Bed General Hospital for an autopsy. The auto-driver was arrested. KURIGRAM: A biker died following an accident with a loaded truck at Kathalbari in the Kurigram-Rangpur Higway on Monday in the morning. He was identified as Amir Hossain, 40, and son of Jobed Ali of Borloi Village at Fulbari Upazila. According to the police sources, while crossing the highway, a Kurigram-bound loaded truck running speedily hit his bike from back, Amir died on the spot. The truck-driver managed to flee.Police seized the truck and brought it to their custody. Kurigram Sadar PS Sub-Inspector Nayan Kumar (Operation) confirmed the matter."," KURIGRAM: A biker died following an accident with a loaded truck at Kathalbari in the Kurigram-Rangpur Higway on Monday in the morning. He was identified as Amir Hossain, 40, and son of Jobed Ali of Borloi Village at Fulbari Upazila. According to the police sources, while crossing the highway, a Kurigram-bound loaded truck running speedily hit his bike from back, Amir died on the spot. ",2020,Thursday,11-Jun,9:00 AM,12:00 AM,"Thursday, 11 June, 2020 at 12:00 AM",,,Kurigram-Rangpur Highway,Ran over,"Truck, Motorcycle",1,1,
https://www.observerbd.com/news.php?id=259826,5 killed in road accidents,"Five persons including a child were killed and two others injured in separate road accidents in four districts- Barguna, Bhola, Kishoreganj and Kurigram, in two days.  BARGUNA: A child was killed in a road accident in Taltali Upazila of the district on Tuesday.Deceased Hasan was the son of Sumon Mollah in Chhotobhaijora area.Eyewitnesses said a batery-run auto-rickshaw ran over Hasan while crossing the road at around 9am, leaving him critically injured.The boy was taken to Taltali Upazila Health Complex, where the on-duty doctor declared him dead.BHOLA: Two motorcyclists were killed and two others injured in a road accident in Alam Bazar area under Kalma Union in Lalmohan Upazila of the district on Monday.The deceased were identified as Rubel Majumder, 23, son of Babul Chandra Majumder of Kalma Union, and Md Zakir, 30, son of Bashir Alam of Dularhat Nilkamal area. The injured are Raquib and Khokon Kabiraj. They were admitted to 250-bed Bhola General Hospital. Officer-in-Charge (OC) of Lalmohan Police Station (PS) Khairul Kabir said two motorcycles collided head-on in Alam Bazar area in the evening, leaving four persons seriously injured. Later, they were rushed to Lalmohan Upazila Health Complex, where the on-duty doctor declared Rubel dead.Zakir was referred to Barishal as his condition was deteriorating, but died on the way.  KISHOREGANJ: A motor biker was killed in a road accident at Kishoreganj Sadar Upazila on Monday.  Witnesses said the accident took place at Nilgong area in the Kishoreganj-Tarail Road of Kishoreganj Sadar Upazila.He was identified as Zahadul Islam,40, of Targhat Bazar area under Nandail Upazila in Mymensingh District.Zahadul was going to Hazi Momtaz Uddin School & College from his house with his bike. A speedy auto-rickshaw hit his bike, and he died on the spot.Kishoreganj Model PS OC Md. Abu Bakar Siddique confirmed it. The body has been sent to the morgue of Kishoreganj 250-Bed General Hospital for an autopsy. The auto-driver was arrested. KURIGRAM: A biker died following an accident with a loaded truck at Kathalbari in the Kurigram-Rangpur Higway on Monday in the morning. He was identified as Amir Hossain, 40, and son of Jobed Ali of Borloi Village at Fulbari Upazila. According to the police sources, while crossing the highway, a Kurigram-bound loaded truck running speedily hit his bike from back, Amir died on the spot. The truck-driver managed to flee.Police seized the truck and brought it to their custody. Kurigram Sadar PS Sub-Inspector Nayan Kumar (Operation) confirmed the matter.","5 killed in road accidents: Five persons including a child were killed and two others injured in separate road accidents in four districts- Barguna, Bhola, Kishoreganj and Kurigram, in two days.  BARGUNA: A child was killed in a road accident in Taltali Upazila of the district on Tuesday.Deceased Hasan was the son of Sumon Mollah in Chhotobhaijora area.Eyewitnesses said a batery-run auto-rickshaw ran over Hasan while crossing the road at around 9am, leaving him critically injured.The boy was taken to Taltali Upazila Health Complex, where the on-duty doctor declared him dead.BHOLA: Two motorcyclists were killed and two others injured in a road accident in Alam Bazar area under Kalma Union in Lalmohan Upazila of the district on Monday.The deceased were identified as Rubel Majumder, 23, son of Babul Chandra Majumder of Kalma Union, and Md Zakir, 30, son of Bashir Alam of Dularhat Nilkamal area. The injured are Raquib and Khokon Kabiraj. They were admitted to 250-bed Bhola General Hospital. Officer-in-Charge (OC) of Lalmohan Police Station (PS) Khairul Kabir said two motorcycles collided head-on in Alam Bazar area in the evening, leaving four persons seriously injured. Later, they were rushed to Lalmohan Upazila Health Complex, where the on-duty doctor declared Rubel dead.Zakir was referred to Barishal as his condition was deteriorating, but died on the way.  KISHOREGANJ: A motor biker was killed in a road accident at Kishoreganj Sadar Upazila on Monday.  Witnesses said the accident took place at Nilgong area in the Kishoreganj-Tarail Road of Kishoreganj Sadar Upazila.He was identified as Zahadul Islam,40, of Targhat Bazar area under Nandail Upazila in Mymensingh District.Zahadul was going to Hazi Momtaz Uddin School & College from his house with his bike. A speedy auto-rickshaw hit his bike, and he died on the spot.Kishoreganj Model PS OC Md. Abu Bakar Siddique confirmed it. The body has been sent to the morgue of Kishoreganj 250-Bed General Hospital for an autopsy. The auto-driver was arrested. KURIGRAM: A biker died following an accident with a loaded truck at Kathalbari in the Kurigram-Rangpur Higway on Monday in the morning. He was identified as Amir Hossain, 40, and son of Jobed Ali of Borloi Village at Fulbari Upazila. According to the police sources, while crossing the highway, a Kurigram-bound loaded truck running speedily hit his bike from back, Amir died on the spot. The truck-driver managed to flee.Police seized the truck and brought it to their custody. Kurigram Sadar PS Sub-Inspector Nayan Kumar (Operation) confirmed the matter.",2020,Thursday,11-Jun,9:00 AM,12:00 AM,"Thursday, 11 June, 2020 at 12:00 AM",,,,,,1,1,
